label,filename0,filename1,percent,percent0,percent1,lines,plagiarized
99,A2017/Z2/Z4/student5355,A2017/Z2/Z4/student8393,99,99,99,84,0
99,A2016/Z2/Z3/student7673,A2016/Z2/Z3/student9438,99,99,99,40,0
99,A2017/Z2/Z4/student8029,A2017/Z2/Z4/student5789,99,99,99,102,0
99,A2017/Z2/Z4/student8029,A2017/Z2/Z4/student3350,99,99,99,102,0
99,A2017/Z2/Z4/student5789,A2017/Z2/Z4/student3350,99,99,99,102,0
99,A2017/Z2/Z4/student3807,A2017/Z2/Z4/student4661,99,99,99,119,0
99,A2017/Z2/Z4/student1213,A2017/Z2/Z4/student4661,99,99,99,119,0
99,A2017/Z2/Z4/student1213,A2017/Z2/Z4/student3807,99,99,99,119,0
99,A2017/Z2/Z4/student8004,A2017/Z2/Z4/student9498,99,99,99,83,0
99,A2017/Z2/Z4/student4237,A2017/Z2/Z4/student9498,99,99,99,83,0
99,A2017/Z2/Z4/student4237,A2017/Z2/Z4/student8004,99,99,99,83,0
99,A2017/Z2/Z4/student3780,A2017/Z2/Z4/student8815,99,99,99,76,0
99,A2016/Z2/Z3/student5904,A2016/Z2/Z3/student7774,99,99,99,50,0
99,A2017/Z2/Z4/student3780,A2017/Z2/Z4/student3403,99,99,99,76,0
99,A2017/Z2/Z4/student3506,A2017/Z2/Z4/student8815,99,99,99,76,0
99,A2017/Z2/Z4/student3506,A2017/Z2/Z4/student3780,99,99,99,76,0
99,A2017/Z2/Z4/student3506,A2017/Z2/Z4/student3403,99,99,99,76,0
99,A2017/Z2/Z4/student3403,A2017/Z2/Z4/student8815,99,99,99,76,0
99,A2017/Z2/Z4/student7153,A2017/Z2/Z4/student1704,99,99,99,91,0
99,A2017/Z2/Z4/student5106,A2017/Z2/Z4/student4471,99,99,99,101,0
99,A2017/Z2/Z4/student5106,A2017/Z2/Z4/student1066,99,99,99,101,0
99,A2017/Z2/Z4/student1066,A2017/Z2/Z4/student4471,99,99,99,101,0
99,A2017/Z2/Z4/student4577,A2017/Z2/Z4/student1954,99,99,99,72,0
99,A2017/Z2/Z4/student8267,A2017/Z2/Z4/student5863,99,99,99,55,0
99,A2017/Z2/Z4/student7933,A2017/Z2/Z4/student5287,99,99,99,116,0
99,A2017/Z2/Z4/student7933,A2017/Z2/Z4/student4265,99,99,99,116,0
99,A2017/Z2/Z4/student7933,A2017/Z2/Z4/student1246,99,99,99,116,0
99,A2017/Z2/Z4/student8794,A2017/Z2/Z4/student2247,99,99,99,92,0
99,A2017/Z2/Z4/student6795,A2017/Z2/Z4/student2045,99,99,99,104,0
99,A2017/Z3/Z1/student4253,A2017/Z3/Z1/student8295,99,99,99,122,0
99,A2017/Z2/Z4/student7485,A2017/Z2/Z4/student3517,99,99,99,198,0
99,A2016/Z2/Z3/student7735,A2016/Z2/Z3/student9498,99,99,99,34,0
99,A2017/Z2/Z3/student9221,A2017/Z2/Z3/student9964,99,99,99,44,0
99,A2017/Z2/Z3/student9221,A2017/Z2/Z3/student1080,99,99,99,44,0
99,A2017/Z2/Z3/student1080,A2017/Z2/Z3/student9964,99,99,99,44,0
99,A2016/Z2/Z3/student9318,A2016/Z2/Z3/student8665,99,99,99,35,0
99,A2017/Z2/Z3/student9870,A2017/Z2/Z3/student6913,99,99,99,39,0
99,A2017/Z2/Z3/student9870,A2017/Z2/Z3/student2526,99,99,99,39,0
99,A2017/Z2/Z3/student7196,A2017/Z2/Z3/student1518,99,99,99,49,0
99,A2017/Z2/Z3/student7019,A2017/Z2/Z3/student9870,99,99,99,39,0
99,A2017/Z2/Z3/student7019,A2017/Z2/Z3/student6913,99,99,99,39,0
99,A2017/Z2/Z3/student7019,A2017/Z2/Z3/student2526,99,99,99,39,0
99,A2017/Z2/Z4/student7485,A2017/Z2/Z4/student4036,99,99,99,198,0
99,A2017/Z2/Z4/student7485,A2017/Z2/Z4/student2900,99,99,99,198,0
99,A2017/Z2/Z4/student8986,A2017/Z2/Z4/student4155,99,99,99,102,0
99,A2017/Z2/Z4/student3517,A2017/Z2/Z4/student4036,99,99,99,198,0
99,A2017/Z2/Z4/student2900,A2017/Z2/Z4/student4036,99,99,99,198,0
99,A2017/Z2/Z4/student2900,A2017/Z2/Z4/student3517,99,99,99,198,0
99,A2017/Z2/Z4/student7485,A2017/Z2/Z4/student1313,99,99,95,196,0
99,A2017/Z2/Z4/student2900,A2017/Z2/Z4/student1313,99,99,95,196,0
99,A2017/Z2/Z4/student1313,A2017/Z2/Z4/student4036,99,95,99,196,0
99,A2017/Z2/Z4/student1313,A2017/Z2/Z4/student3517,99,95,99,196,0
99,A2017/Z2/Z4/student7386,A2017/Z2/Z4/student7708,99,99,99,202,0
99,A2017/Z2/Z4/student5677,A2017/Z2/Z4/student5413,99,99,99,234,0
99,A2017/Z2/Z4/student5677,A2017/Z2/Z4/student1068,99,99,99,234,0
99,A2017/Z2/Z4/student2574,A2017/Z2/Z4/student5677,99,99,99,234,0
99,A2017/Z2/Z4/student2574,A2017/Z2/Z4/student5413,99,99,99,234,0
99,A2017/Z2/Z3/student6781,A2017/Z2/Z3/student5381,99,99,99,46,0
99,A2017/Z2/Z3/student6781,A2017/Z2/Z3/student9081,99,99,99,46,0
99,A2017/Z2/Z3/student9081,A2017/Z2/Z3/student5381,99,99,99,46,0
99,A2017/Z2/Z3/student3715,A2017/Z2/Z3/student3432,99,99,99,32,0
99,A2017/Z2/Z3/student6877,A2017/Z2/Z3/student2645,99,99,99,43,0
99,A2017/Z2/Z3/student2869,A2017/Z2/Z3/student6329,99,99,99,39,0
99,A2017/Z2/Z3/student2645,A2017/Z2/Z3/student7193,99,99,99,43,0
99,A2017/Z2/Z3/student7178,A2017/Z2/Z3/student9416,99,99,99,37,0
99,A2017/Z2/Z3/student9931,A2017/Z2/Z3/student6882,99,99,99,32,0
99,A2017/Z2/Z3/student9931,A2017/Z2/Z3/student4261,99,99,99,32,0
99,A2017/Z2/Z3/student9931,A2017/Z2/Z3/student3791,99,99,99,32,0
99,A2017/Z2/Z3/student9931,A2017/Z2/Z3/student3432,99,99,99,32,0
99,A2017/Z2/Z3/student6882,A2017/Z2/Z3/student3791,99,99,99,32,0
99,A2017/Z2/Z3/student6882,A2017/Z2/Z3/student3432,99,99,99,32,0
99,A2017/Z2/Z3/student6328,A2017/Z2/Z3/student9931,99,99,99,32,0
99,A2017/Z2/Z3/student6328,A2017/Z2/Z3/student6882,99,99,99,32,0
99,A2017/Z2/Z3/student6328,A2017/Z2/Z3/student4261,99,99,99,32,0
99,A2017/Z2/Z3/student6328,A2017/Z2/Z3/student3791,99,99,99,32,0
99,A2017/Z2/Z3/student6328,A2017/Z2/Z3/student3715,99,99,99,32,0
99,A2017/Z2/Z3/student6328,A2017/Z2/Z3/student3432,99,99,99,32,0
99,A2017/Z2/Z3/student4261,A2017/Z2/Z3/student6882,99,99,99,32,0
99,A2017/Z2/Z3/student4261,A2017/Z2/Z3/student3791,99,99,99,32,0
99,A2017/Z2/Z3/student4261,A2017/Z2/Z3/student3432,99,99,99,32,0
99,A2017/Z2/Z3/student3791,A2017/Z2/Z3/student3432,99,99,99,32,0
99,A2017/Z2/Z3/student3715,A2017/Z2/Z3/student9931,99,99,99,32,0
99,A2016/Z2/Z3/student5380,A2016/Z2/Z3/student6054,99,99,99,41,1
99,A2017/Z2/Z3/student3715,A2017/Z2/Z3/student6882,99,99,99,32,0
99,A2017/Z2/Z3/student3715,A2017/Z2/Z3/student4261,99,99,99,32,0
99,A2017/Z2/Z3/student3715,A2017/Z2/Z3/student3791,99,99,99,32,0
99,A2017/Z2/Z4/student2574,A2017/Z2/Z4/student1068,99,99,99,234,0
99,A2017/Z2/Z4/student1068,A2017/Z2/Z4/student5413,99,99,99,234,0
99,A2017/Z2/Z4/student1336,A2017/Z2/Z4/student1517,99,99,99,190,0
99,A2017/Z2/Z4/student9542,A2017/Z2/Z4/student3872,99,99,99,108,0
99,A2017/Z2/Z4/student1132,A2017/Z2/Z4/student6267,99,99,99,116,0
99,A2017/Z2/Z4/student1132,A2017/Z2/Z4/student1366,99,99,99,116,0
99,A2017/Z2/Z4/student8909,A2017/Z2/Z4/student5005,99,99,99,47,0
99,A2017/Z2/Z4/student8337,A2017/Z2/Z4/student2063,99,99,99,147,0
99,A2017/Z2/Z4/student2371,A2017/Z2/Z4/student5109,99,99,99,141,0
99,A2017/Z2/Z4/student1297,A2017/Z2/Z4/student5109,99,99,99,141,0
99,A2017/Z2/Z4/student1297,A2017/Z2/Z4/student2371,99,99,99,141,0
99,A2017/Z2/Z4/student1297,A2017/Z2/Z4/student1220,99,99,99,141,0
99,A2017/Z2/Z4/student1220,A2017/Z2/Z4/student5109,99,99,99,141,0
99,A2017/Z2/Z4/student1220,A2017/Z2/Z4/student2371,99,99,99,141,0
99,A2017/Z2/Z4/student9924,A2017/Z2/Z4/student8863,99,99,99,69,0
99,A2017/Z2/Z4/student2701,A2017/Z2/Z4/student9924,99,99,99,69,0
99,A2017/Z2/Z4/student2701,A2017/Z2/Z4/student8863,99,99,99,69,0
99,A2017/Z2/Z4/student7444,A2017/Z2/Z4/student6484,99,99,99,112,0
99,A2017/Z2/Z4/student7444,A2017/Z2/Z4/student4681,99,99,99,112,0
99,A2017/Z2/Z4/student4681,A2017/Z2/Z4/student6484,99,99,99,112,0
99,A2017/Z2/Z4/student8593,A2017/Z2/Z4/student5804,99,99,99,77,0
99,A2017/Z2/Z4/student8593,A2017/Z2/Z4/student4425,99,99,99,77,0
99,A2017/Z2/Z4/student5804,A2017/Z2/Z4/student4425,99,99,99,77,0
99,A2017/Z2/Z4/student8638,A2017/Z2/Z4/student5842,99,99,99,88,0
99,A2017/Z2/Z4/student3736,A2017/Z2/Z4/student8638,99,99,99,88,0
99,A2017/Z2/Z4/student3736,A2017/Z2/Z4/student5842,99,99,99,88,0
99,A2017/Z2/Z4/student3940,A2017/Z2/Z4/student8892,99,99,99,107,0
99,A2017/Z2/Z4/student3287,A2017/Z2/Z4/student8892,99,99,99,107,0
99,A2017/Z2/Z4/student3287,A2017/Z2/Z4/student3940,99,99,99,107,0
99,A2017/Z2/Z4/student1366,A2017/Z2/Z4/student6267,99,99,99,116,0
99,A2017/Z2/Z4/student8430,A2017/Z2/Z4/student3776,99,99,99,75,0
99,A2017/Z2/Z4/student9473,A2017/Z2/Z4/student9113,99,99,99,96,0
99,A2017/Z2/Z4/student9201,A2017/Z2/Z4/student7255,99,99,99,172,0
99,A2017/Z2/Z4/student7948,A2017/Z2/Z4/student4466,99,99,99,143,0
99,A2017/Z2/Z4/student7948,A2017/Z2/Z4/student2950,99,99,99,143,0
99,A2017/Z2/Z4/student2950,A2017/Z2/Z4/student4466,99,99,99,143,0
99,A2017/Z2/Z4/student1915,A2017/Z2/Z4/student7948,99,99,99,143,0
99,A2017/Z2/Z4/student1915,A2017/Z2/Z4/student4466,99,99,99,143,0
99,A2017/Z2/Z4/student1915,A2017/Z2/Z4/student2950,99,99,99,143,0
99,A2017/Z2/Z4/student9464,A2017/Z2/Z4/student1412,99,99,99,126,0
99,A2017/Z2/Z4/student4966,A2017/Z2/Z4/student9464,99,99,99,126,0
99,A2017/Z2/Z4/student4966,A2017/Z2/Z4/student1412,99,99,99,126,0
99,A2016/Z2/Z3/student2160,A2016/Z2/Z3/student8189,99,99,99,30,0
99,A2017/Z2/Z4/student7755,A2017/Z2/Z4/student4647,99,99,99,105,0
99,A2017/Z2/Z4/student7632,A2017/Z2/Z4/student7755,99,99,99,105,0
99,A2017/Z2/Z4/student7632,A2017/Z2/Z4/student4647,99,99,99,105,0
99,A2017/Z2/Z4/student7632,A2017/Z2/Z4/student2539,99,99,99,105,0
99,A2017/Z2/Z4/student7013,A2017/Z2/Z4/student7755,99,99,99,105,0
99,A2017/Z2/Z4/student7013,A2017/Z2/Z4/student7632,99,99,99,105,0
99,A2017/Z2/Z4/student7013,A2017/Z2/Z4/student4647,99,99,99,105,0
99,A2017/Z2/Z4/student7013,A2017/Z2/Z4/student2539,99,99,99,105,0
99,A2017/Z2/Z4/student7013,A2017/Z2/Z4/student1688,99,99,99,105,0
99,A2017/Z2/Z4/student2539,A2017/Z2/Z4/student7755,99,99,99,105,0
99,A2017/Z2/Z4/student2539,A2017/Z2/Z4/student4647,99,99,99,105,0
99,A2017/Z2/Z4/student1688,A2017/Z2/Z4/student7755,99,99,99,105,0
99,A2017/Z2/Z4/student1688,A2017/Z2/Z4/student7632,99,99,99,105,0
99,A2017/Z2/Z4/student1688,A2017/Z2/Z4/student4647,99,99,99,105,0
99,A2017/Z2/Z4/student1688,A2017/Z2/Z4/student2539,99,99,99,105,0
99,A2017/Z2/Z4/student6728,A2017/Z2/Z4/student1597,99,99,99,78,0
99,A2017/Z2/Z4/student5979,A2017/Z2/Z4/student1597,99,99,99,78,0
99,A2017/Z2/Z4/student3515,A2017/Z2/Z4/student6728,99,99,99,78,0
99,A2017/Z3/Z1/student7249,A2017/Z3/Z1/student1415,99,99,99,147,0
99,A2017/Z3/Z1/student6172,A2017/Z3/Z1/student8003,99,99,99,201,0
99,A2017/Z3/Z1/student6172,A2017/Z3/Z1/student3856,99,99,99,201,0
99,A2017/Z3/Z1/student3856,A2017/Z3/Z1/student8003,99,99,99,201,0
99,A2017/Z3/Z1/student3807,A2017/Z3/Z1/student4661,99,99,99,166,0
99,A2017/Z3/Z1/student1213,A2017/Z3/Z1/student4661,99,99,99,166,0
99,A2017/Z3/Z1/student1213,A2017/Z3/Z1/student3807,99,99,99,166,0
99,A2017/Z3/Z1/student6571,A2017/Z3/Z1/student6054,99,99,99,157,0
99,A2017/Z3/Z1/student3701,A2017/Z3/Z1/student6571,99,99,99,157,0
99,A2017/Z3/Z1/student3701,A2017/Z3/Z1/student6054,99,99,99,157,0
99,A2017/Z3/Z1/student7956,A2017/Z3/Z1/student7249,99,99,99,147,0
99,A2017/Z3/Z1/student7956,A2017/Z3/Z1/student1565,99,99,99,147,0
99,A2017/Z3/Z1/student7956,A2017/Z3/Z1/student1415,99,99,99,147,0
99,A2017/Z3/Z1/student1565,A2017/Z3/Z1/student7249,99,99,99,147,0
99,A2017/Z2/Z4/student3515,A2017/Z2/Z4/student5979,99,99,99,78,0
99,A2017/Z3/Z1/student1565,A2017/Z3/Z1/student1415,99,99,99,147,0
99,A2017/Z3/Z1/student7665,A2017/Z3/Z1/student4192,99,99,99,133,0
99,A2017/Z3/Z1/student6462,A2017/Z3/Z1/student4559,99,99,99,181,0
99,A2017/Z3/Z1/student6462,A2017/Z3/Z1/student3899,99,99,99,181,0
99,A2017/Z3/Z1/student3899,A2017/Z3/Z1/student4559,99,99,99,181,0
99,A2017/Z3/Z1/student3320,A2017/Z3/Z1/student7665,99,99,99,133,0
99,A2017/Z3/Z1/student3320,A2017/Z3/Z1/student4192,99,99,99,133,0
99,A2017/Z3/Z1/student7153,A2017/Z3/Z1/student1704,99,99,99,183,0
99,A2017/Z3/Z1/student2556,A2017/Z3/Z1/student4095,99,99,99,150,0
99,A2017/Z3/Z1/student1482,A2017/Z3/Z1/student4095,99,99,99,150,0
99,A2017/Z3/Z1/student1482,A2017/Z3/Z1/student2556,99,99,99,150,0
99,A2017/Z3/Z1/student3836,A2017/Z3/Z1/student7537,99,99,99,93,0
99,A2017/Z3/Z1/student1915,A2017/Z3/Z1/student2950,99,99,99,167,0
99,A2017/Z3/Z1/student1915,A2017/Z3/Z1/student4466,99,99,99,167,0
99,A2017/Z3/Z1/student1915,A2017/Z3/Z1/student7948,99,99,99,167,0
99,A2017/Z3/Z1/student2950,A2017/Z3/Z1/student4466,99,99,99,167,0
99,A2017/Z2/Z4/student4163,A2017/Z2/Z4/student4468,99,99,99,48,0
99,A2017/Z2/Z4/student6924,A2017/Z2/Z4/student9475,99,99,99,61,0
99,A2017/Z2/Z4/student9952,A2017/Z2/Z4/student6156,99,99,99,83,0
99,A2017/Z2/Z4/student9547,A2017/Z2/Z4/student5719,99,99,99,70,0
99,A2017/Z2/Z4/student9547,A2017/Z2/Z4/student3535,99,99,99,70,0
99,A2017/Z2/Z4/student3535,A2017/Z2/Z4/student5719,99,99,99,70,0
99,A2017/Z2/Z4/student8616,A2017/Z2/Z4/student6522,99,99,99,46,0
99,A2017/Z2/Z4/student8616,A2017/Z2/Z4/student1268,99,99,99,46,0
99,A2017/Z2/Z4/student6522,A2017/Z2/Z4/student1268,99,99,99,46,0
99,A2017/Z2/Z4/student9155,A2017/Z2/Z4/student9272,99,99,99,60,0
99,A2017/Z2/Z4/student9155,A2017/Z2/Z4/student8192,99,99,99,60,0
99,A2017/Z2/Z4/student9155,A2017/Z2/Z4/student5730,99,99,99,60,0
99,A2017/Z2/Z4/student8192,A2017/Z2/Z4/student9272,99,99,99,60,0
99,A2017/Z2/Z4/student5730,A2017/Z2/Z4/student9272,99,99,99,60,0
99,A2017/Z2/Z4/student5730,A2017/Z2/Z4/student8192,99,99,99,60,0
99,A2017/Z3/Z1/student8593,A2017/Z3/Z1/student5804,99,99,99,72,0
99,A2017/Z3/Z1/student8593,A2017/Z3/Z1/student4425,99,99,99,72,0
99,A2017/Z3/Z1/student5804,A2017/Z3/Z1/student4425,99,99,99,72,0
99,A2017/Z3/Z1/student8430,A2017/Z3/Z1/student3776,99,99,99,146,0
99,A2017/Z3/Z1/student7196,A2017/Z3/Z1/student1518,99,99,99,259,0
99,A2017/Z3/Z1/student7643,A2017/Z3/Z1/student6121,99,99,99,148,0
99,A2017/Z3/Z1/student7643,A2017/Z3/Z1/student1624,99,99,99,148,0
99,A2017/Z3/Z1/student6121,A2017/Z3/Z1/student1624,99,99,99,148,0
99,A2017/Z3/Z1/student7948,A2017/Z3/Z1/student4466,99,99,99,167,0
99,A2017/Z3/Z1/student7948,A2017/Z3/Z1/student2950,99,99,99,167,0
99,A2017/Z3/Z1/student8986,A2017/Z3/Z1/student4155,99,99,99,173,0
99,A2017/Z3/Z1/student9527,A2017/Z3/Z1/student9391,99,99,99,143,0
99,A2017/Z3/Z1/student9527,A2017/Z3/Z1/student6088,99,99,99,143,0
99,A2017/Z3/Z1/student7123,A2017/Z3/Z1/student2196,99,99,99,153,0
99,A2017/Z3/Z1/student4841,A2017/Z3/Z1/student2196,99,99,99,153,0
99,A2017/Z3/Z1/student8329,A2017/Z3/Z1/student6053,99,99,99,106,0
99,A2017/Z3/Z1/student8329,A2017/Z3/Z1/student2736,99,99,99,106,0
99,A2017/Z3/Z1/student6053,A2017/Z3/Z1/student2736,99,99,99,106,0
99,A2017/Z3/Z1/student9315,A2017/Z3/Z1/student8172,99,99,99,116,0
99,A2017/Z3/Z1/student9160,A2017/Z3/Z1/student4100,99,99,99,139,0
99,A2017/Z3/Z1/student7135,A2017/Z3/Z1/student2417,99,99,99,116,0
99,A2017/Z3/Z1/student2800,A2017/Z3/Z1/student9315,99,99,99,116,0
99,A2017/Z3/Z1/student2800,A2017/Z3/Z1/student8172,99,99,99,116,0
99,A2017/Z3/Z1/student1021,A2017/Z3/Z1/student7135,99,99,99,116,0
99,A2017/Z3/Z1/student1021,A2017/Z3/Z1/student2417,99,99,99,116,0
99,A2017/Z3/Z1/student7051,A2017/Z3/Z1/student6978,99,99,99,105,0
99,A2017/Z3/Z1/student7051,A2017/Z3/Z1/student3009,99,99,99,105,0
99,A2017/Z3/Z1/student6740,A2017/Z3/Z1/student7277,99,99,99,93,0
99,A2017/Z3/Z1/student3009,A2017/Z3/Z1/student6978,99,99,99,105,0
99,A2017/Z3/Z1/student2886,A2017/Z3/Z1/student1410,99,99,99,129,0
99,A2017/Z3/Z1/student8363,A2017/Z3/Z1/student3900,99,99,99,147,0
99,A2017/Z3/Z1/student2888,A2017/Z3/Z1/student5832,99,99,99,85,0
99,A2017/Z3/Z1/student8860,A2017/Z3/Z1/student9613,99,99,99,104,0
99,A2017/Z3/Z1/student9105,A2017/Z3/Z1/student8598,99,99,99,78,0
99,A2017/Z3/Z1/student9105,A2017/Z3/Z1/student6080,99,99,99,78,0
